"cluster_id","cluster_x","cluster_y","hashtags_text","hashtags_lang","hashtags_freq"
32,11.87713303,57.80046444,"4thofjuly afc afterlaughter åkatåg almedalen almedalen almedalen almedalen almedalen2016 almedalen2017 almedalen2017 almedalsveckan almedalsveckan almedalsveckan almedalsveckan2017 älskargröt älsklings altitude america amnestinu andetag andetag apa äppleingefära arsenal art artturilehkonen artwork åsiktskorridoren askimstrandcamping athlete athletes autism automotive bada badge bar barheadedgeese barnrättslagen bästagröten bee beerbliotek bestfriendsforever bevis bigmoment bikupa bilprovning birds blötihåret boat bobekcitra body bodyfight boyfriends bränslecellsbilar cacheitn cafeberlin camiloamaya camiloamaya cats celcius chalmersftw climatechange climatechange climbers coffee colorado conservation couples coyg cpia crazycatlady dawitisaak design devswag digitalhumanities diversity dogsen dolanstwinnewvideo dolantwinsnewvideo dolantwinstuesday dolantwinstuesday dontmisstheaction doppade eakamouse ecological endomondo endorphins energi enjoy environmental ericsson eritrea esgp everest fåglar feelings fiji film fing firstdates fishsci flockbeteende flowers follow företagande forthofjuly fourthofjuly fourthofjuly2017 fpaalmedalen fpaalmedalen freedawit freedawitisaak freedownload freedownload frolundahc frölundahc frukosttips gardens gay gay gbgftw generalscience gis goals googleopenmic goskjorta göteborg gothenburg gothenburg gothenburg graffiti graphicdesign gspskovde guy guy gym habilitering habiliteringen halsont handboll happiness hashtaglife hawrami hellodcx hellodxc helthy hiring holidays hoppasdetgårbra hultmanshareitall humanities igers igers igerseurope igersgothenburg igerssweden ikbaltichovp03 ilandsproblem illustration ilusion independentsday infrapol instagram instagram intressant it it iwouldneverwear jägersro job job jobs jointrine jonseredsträdgårdar july4th justone kafferäven kafferostarepernordby kämpa krig lacazette lavendel lessblamoredo life life light liseberg loosepowderhighlighter love love love love lovebirds lufe lycka machinelearning majordickasonsblend man marstrand marstrand matchcupsweden matchcupsweden2017 med medicinsksekretetare mens menstyle menswear mercia migration min minresa mitfitness mittikallebäck model monte morning move mydaughter ncfc networking newmexico nils nilsfashion nilsfashioncom nilsshirts nonprofits nyfiken nyttjobb omnomnom omskärelse opinionlive opm overnightoat oxygen3 på paramore påriktigtfördig partillecup peetscoffee photo photography photography photography physiology pic plague podcast poddar poddtips portfolio prevention project project promenad provtagning proyecto proyecto raw resamedherbert rideon root rootyness rose säkpol santorini science seb2017 sebamm sebiology selfie selfie sex sharethebrief shrednation smackdown snälla snapbeforeeat sommar sommartid sport sprayart startups stem suecia summerfestival summermood summertime sverige sverige sverige svpol svt sweden sweden swetech swgreen tahiti tattoo tatuering thevacationedition tidigt tipsmottagestacksamt tisdag tom trafikverket trailstation training traning trav tuesdayseflie tuesdayseflie tuesdayselfie typography ultraglow unbreakable undrar urbanart vacay vacaymode vacaymodeon väntan veckansbästadagärentisdag vgr vgrit vsco vsco vscocam vscocam website wedrewcats wmrt womeninscience womeninstem workout workworkwork worldofhandball xc60 yehaaa yellow yellowrose","en en en sv de en no sv sv no sv de no sv sv sv no en en sv de und no sv en sv sv sv sv sv en en sv en sv und en en sv sv sv und no sv sv sv sv und sv en und und en no sv en sv de und sv sv sv en sv en en en en no en en sv sv und und en en no und en en und en sv en en sv sv sv und en en sv en en und no it sv sv en en sv sv und sv en en en en sv sv sv de und sv sv sv sv no und sv en en en sv en en en et sv und und sv no und und sv sv sv sv sv en en sv sv und en es sv en en en und sv sv sv sv sv und es und sv en und sv en et und sv en et en sv sv und und en en sv sv en sv sv de en es en it de en no und en und sv en sv und en sv en en no sv und en en en sv no en sv sv en sv und sv und en en en en en en en sv sv sv en sv sv sv sv en no en sv sv sv und de en und en en en sv sv sv en sv de und no sv de und en sv en en en sv sv it en en en en de en und sv en en sv en sv sv und sv sv en es en es en en es und sv sv en es sv sv it und und it en sv sv sv sv sv en und sv en und en und it und sv und sv sv sv sv sv sv sv en und en und en en en en en en en sv en en sv sv","2 2 1 1 1 2 1 40 1 1 8 1 1 7 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 4 1 1 1 1 1 1 1 1 2 1 2 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 25 1 1 1 1 1 1 1 2 1 1 1 5 1 1 1 1 1 14 2 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 11 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 8 2 1 1 13 2 2 1 2 1 1 1 1 1 1 1 1 1 1 6 1 1 1 1 6 1 2 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 2 1 1 1 3 1 2 1 1 3 3 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 15 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 2 1 2 2 1 5 3 3 1 1 1 1 1 1 1"
33,14.96001625,58.18645581,"1572challange anywheregraciegoes aska farfarsstugan gräslök köksfönster livetpålandet odling pelargoner sommarkväll sweden vadstena","en en sv en sv sv sv sv sv sv en sv","1 1 1 1 1 1 1 1 1 1 1 1"
34,12.75971344,58.05015672,"adidas almedalen alwaysmakesuslaugh borås borås church founderofhughantalks friidrott funnyman godigital gonnabeagoodday hellosunshine hemmaodlat jordgubbe juli2017 kindandcaring klein mountainbike resamedherbert selfie smveckan smveckan smveckanborås solenskineriborås somensmakavsommaren stavkyrka stevencree strava styrkelyft svpol svt sweden swoon tickr wahoofitness whatamorning","sv sv und no sv sv und sv und sv en en sv sv sv und en en sv sv no sv sv sv sv sv und en sv sv sv sv und en en en","2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 6 2 1 1 1 1 1"
35,17.202483,66.3823185,NA,NA,NA
36,18.392183,63.413379,NA,NA,NA
37,19.197456,65.65933,NA,NA,NA
38,12.970739,59.5412543,"<U+0627><U+0633><U+0644><U+0627><U+0645> <U+0627><U+0644><U+0644><U+0647><U+0645> <U+0628><U+0646><U+0628><U+0623> <U+062C><U+0627><U+0626><U+0643><U+0645> <U+062D><U+0633><U+0628><U+0646><U+0627>_<U+0627><U+0644><U+0644><U+0647>_<U+0648><U+0646><U+0639><U+0645>_<U+0627><U+0644><U+0648><U+0643><U+064A><U+0644> <U+0639><U+0631><U+0628> <U+0641><U+0627><U+0633><U+0642> <U+0641><U+062A><U+0628><U+064A><U+0646><U+0648><U+0627> <U+0648><U+0627><U+0630><U+0627> endomondo endorphins opinionlive paradise svpol sweden trailrunning water yoga","ar ar und und ar ar und und und en en sv sv sv sv sv en en","1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 2 2"
39,14.19856611,58.68601567,"allsaangpaaskansen betting betting mls mordenimidsummer oddsprat speltips summer svt winning","sv da sv sv sv sv sv sv sv da","1 1 2 1 1 1 1 1 1 1"
40,18.02042625,59.35893327,"<U+0623><U+0646><U+063A><U+0627><U+0645> <U+0627><U+0644><U+0633><U+0648><U+064A><U+062F> <U+0628><U+0631><U+0641> <U+062A><U+0627><U+0628><U+0633><U+062A><U+0627><U+0646> <U+062A><U+0630><U+0627><U+0643><U+0631>_<U+062D><U+0641><U+0644>_<U+0627><U+0633><U+0643><U+0646><U+062F><U+0631><U+064A><U+0647> <U+062A><U+064A><U+0631> <U+0633><U+0648><U+0626><U+062F> <U+0647><U+0648><U+064A>_<U+0627><U+0644><U+0645><U+0635><U+0627><U+064A><U+0641> <U+3042><U+308A><U+304C><U+3068><U+3046> <U+30B9><U+30A6><U+30A7><U+30FC><U+30C7><U+30F3> <U+30B9><U+30C8><U+30C3><U+30AF><U+30DB><U+30EB><U+30E0> <U+5317><U+6B27> <U+5E78><U+305B> <U+65E5><U+672C> <U+7C73> <U+7F8E><U+5473><U+3057><U+3044> 15minutesoffame 16weeks 3dprinted 3sixteen 3weeks 4thjuly2017 4thofjuly 4thofjuly2017 4thofjulyhappybigsatanbeerlegion666 a321 ad adhd adorofrio advancedsquadleader af afc agenda2030 ai airbus airfranceisintheair airpods åkersberga aktier allhailstevehindybeerlegion666 allsång allsångpåskansen allstars almedalen almedalen almedalen almedalen almedalen17 almedalen2017 almedalen2017 almedalsveckan2017 american animalsofinstagram antidiskriminering apmentor apple applelife archipelago architecture arlanda art artist arvsfonden assaabloyentrance ateasustainabilityfocus atglancephoto atterfalhus aurora17 avalonhill awhäng babes bajen balkongodlat bär barbintravel barça bästasidangatan båtar beatbox beatboxer beatboxing beautiful beautifulplace beerbuttchicken beerbuttchicken bees beige beigeonbeige besafe betterthannoodles billiejean bjollfilm bklubben blåbär blåbär blackandwhite blockchain blöjbarnsretorik bnw_captures bnw_sweden boardgames böcker bombainte book books bopol börsen bosnien botkyrka brädspel brainsavers brasileirospelomundo brides bunny burgare burger burgers business business businessmgmt byebye cake car cardistry careerarc carlton carousel cars castles celebrate cityguide cold colonial communication4all composing consumerresearch converse converseallstar crewlove crosscountry cruise cute cute daniel_madison datacentre daughter dayoff ddsthlm ddsthlmjewelry deleuze democracy design dev difboll digitalization dinröst distans dj50spann djurgårdsfamiljen dkbiz dkfinans doha dolantwinshouseparty doornerds drag dragqueen dreamjo dreamjob dressforwork drottningholm drottningholmsslott dugunfotografcisi dungeonacidwear egypt ekerö ekerö ellerärdetbarajag empowerment endomondo endorphins engineering ericsson eslone eslonecologne europe european evening eveningwalk extremism familyfirst filmjölk fjaderholmarna fläder flag flagbanner flowers folkbildning follow follow followers fontän försvarsbudget forzadjurården fotografiska fourthofjuly fpv framtidensvård frantzen freedombecomepeace friends frio frontiermarkets frukost frukost frukostmacka funkpol furniture futureproofyourleadership gamlastan gamlastan gcc genderjustice generator gikki girl glass globalgoals god godmorgon godnatt goninjas good goodies goodmorning goodnight gotlandsbåtarna graphic grateful green grönalund guattari gutenacht gutenmorgen gym hagagatan hairstylistlife hållkäftenbelinda hallon halloumifried hamburgare hammarby handhjärtan handicraft happy happy4th happy4thofjuly happybirthdayamerica happyfourth hardworkbeatstalent härligt hasl headlines healthtechhub healthyhair heartstone hembryggt hemlagat hexandcounter heyskip himmelen hiring hjärnskrynklarna hjartasteinn holjesrx homebrew homemade honey horses houseofcards humanrights hunny hunter huvudskär hybridpower idrottspsykologi ig_bnw ig_captures_city iltaaurinko imallaloneagain inclusion indenpendencedaywithaoriginaljunkyyankiebeerlegion666 indepenceday independenceday industrintarmatchen infowar innovation insight instagood instagood instarunners integration integritet interkontinental international inverno iphoneography iphonephoto iran is it it jagspringer jaquardshirt jazzärfarligt jetlag jimmy job jobs jogging johannesochwille jordgubbar jordgubbar juli july4th jungfrugatan12 justdoit kanootti kanoottiretki kärlekbörjaralltidmedbråk kärleksbombar kavarna khomloy kista kista kistagalleria kroatien kungsbacka lake lambourghini landscape läsning latest lavettstafett lchf leadership lealuna lenacronqvist leonvalkass lezday library lilies linkbuilding literature living ljuvalivet lory_and_flowers lory_flpink love love macbookpro madison_dealers magazine maherzainone makdam mälaröarna mallofscandinavia manibeige maninbeige mänskligarättigheter map mariatorget me me meatballs meatfest mellanmjölkensland merellä michaeljackson mickeymouse migpol mindset minion missingyou mma modeling moggieme moneyflies mostar moviescore mrtophat mumindalen murrcah music musicislife myjournal mystory nature netflix newkitchen newmusic newrelease niece nofilter nofilter noppe noppessommarfest norrmalm nothing nowplaying nowwine nrpol nursing nutella obesprutade ocd oil omxs30 oott opec openrc operations opinionlive öppethelasommaren orangefrequency orientering osandejos outdoor outreach överalltrea pajaser palace pannkakor party patchwork påvägtilljobbet peacebuilding petsarefamily philosophy phoneme photo photography photoshoot pinsamtvärresomvanligttyvärr plate plugg polari polarsteps pollineramera portrait pose potus powerwalk producer productmgmt protocol psg psykiskhälsahuset publicart pulpfiction purebluejapan qatar qofd qoftd qotd quad railway rain rally rct rea reallygood redsnakesmilano registrationplate regnr repost retail rhs riding robot rose rostatbröd royalpalace rsa_bnw rsa_flowers russia russia rutiner ryssland sailing säkpol scaleup scandicdesign scandicliving scandinavia scenic schodiste schody schvung sculptures sdgs seasons seb security securityguard selfietime serendipitychallenge sgdq2017 shadowselvedge shakeshack she shorthair sixto skansen skanstull skipfireworks skog skolor sky skycity skyporn smhiväder smile smile snapchange snappy snapshot snö snow sodermalm södermalm södermalm södermalm software softwaredev sökmotor sol solen solenskiner sommar sommarlov sommarlov sommaröl sonenvaknadetidigt songoftheday sonnyangel sonnyangelscandinavia sonyxperiaxz sosso souvlaki specsavers spenaten splendid_flowers stairs stairway standardization starsandstripes startrek startup stenhamra sthlm stockholm stockholm stockholm stockholm stoppakrisen storakarlsö strawberry streetphotography streetscene streetshot stroller studbo studera studyabroad stureplan sudoku suitup summer summer summerholiday sun sunrise sunset sunset sunshines supplychain sverige sverige sverigeivarlden svfm svpol svpol svpol svt svtpol swag sweden sweden swedish swedish swedishjazz syria syrian tagsforlikes tagsforlikes tapas tcolandet tdswe techno tele2biketour tempotuesday testadinidé thedirtbombs thereisacloud titofrisör titoshairstudio toilet top5 topmodel tourism tourist toyota trailrunning training tränatanken travel travel travelling travelnordic tree trip trndnl trump tuesdayselfie tumba turkey tv4 tweet twitterkurds tzaziki ufcglasgow undercut urbanlife urbanlife urbanromantix usa uspresident vacation vacation valhalla varberg vax vaxholm vecka27 vehicles verylocal verylocalbrew visitbotkyrka visitstockholm visitsweden vscowedding wallawalla wallwork war washingtonstate watercloset wc wearetele2 weberbbq weberbbq wedding weddingidea weddingphotography weddingphotography weddingseason weightlossjourney whataday wine woc2017 wohoo women womenrights worklife workout wrestling wva xperiaxz yarnstorming you youwillbemissed zerocarb zoolander zumfranziskaner","ar en fa fa ar fa fa ar ja ja ja ja ja ja ja ja en en en sv en en en en en sv und sv pt sv sv sv sv sv sv sv en sv da en sv sv und en is sv und sv en sv is en sv sv sv en en sv en sv sv und sv en sv en sv sv sv et en sv sv sv en sv sv sv en en en en en en und sv sv sv en sv en und und es sv en en sv en en sv sv sv en en sv sv sv sv sv sv pt en en sv en en en sv en und en en und en und sv sv en en en pt en en en en en en tl en sv en sv und en und th en en en en en en sv en sv sv sv sv da da en en en en en en en sv en en in in en en sv sv en en en en en en en sv en en en und en sv sv sv en en en sv en sv en sv sv sv und en en en en en en pt en sv und es sv en en sv und en en en th und sv en und und und en und en und und sv sv und und sv en und und en und und sv sv und sv sv sv en en en en en en und sv sv sv sv und und sv sv sv und und en sv und en sv en sv en en en en en sv en sv en en sv und en en en en en sv en en en sv sv sv sv sv und pt en en en und en sv sv sv sv sv und en en sv und es sv sv en sv tl sv sv en sv cs en en sv sv sv sv en sv sv sv en sv sv en en en en und en sv en en en sv sv sv en sv en und und en en sv en sv sv sv en sv en sv und is sv sv en en sv en sv en und und en sv sv en und sv en en en en en en en en en nl en en sv en en und und nl sv sv en es sv sv en sv en en en en sv und in sv pt sv en sv sv en sv en sv und en en en en en en und sv en sv und en sv und und en sv en en en sv sv en en sv en en en en en en en sv en sv sv tl en en en en en en sv en es en en sv en sv sv sv sv sv en es es sv sv cs cs sv en sv en sv en en en sv en sv en en und en sv en en sv sv und sv und und en sv und sv en sv sv en en sv und en en sv sv und und sv en sv sv sv en en en und sv en sv sv sv cs cs en en und en sv sv en es sv und und en en en en en en sv sv en en sv sv en sv en und en en sv und en en sv sv sv is sv und sv sv und en sv sv und nl en en en sv et sv sv en en sv sv en en und und cs en und sv sv en en en sv en sv sv en und sv en en en sv en sv en en en und und en sv en en en en sv is sv sv sv und en sv sv sv en sv in en und en en cs cs en en und in en en in en en sv en sv sv en en en en und en und en en und sv und en","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 2 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 1 2 1 1 1 1 28 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 2 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 3 1 3 3 1 1 1 1 1 1 7 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 2 1 1 1 1 1 2 3 3 1 4 1 1 1 1 1 1 1 1 1 2 1 3 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 3 1 1 1 2 1 1 1 1 2 1 1 1 1 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 2 2 1 1 1 1 1 1 1 2 1 1 1 4 11 1 1 1 2 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 5 1 2 3 2 1 2 1 1 1 1 1 1 1 1 1 2 3 1 1 1 1 1 1 12 2 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 15 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 3 1 5 2 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 4 1 4 4 1 2 1 1 1 1 21 1 1 2 1 1 2 1 1 4 4 3 1 1 2 1 1 1 1 4 1 1 1 1 1 1 1 1 1 3 1 1 1 26 1 35 3 1 1 1 2 3 2 1 1 1 1 1 1 1 3 1 1 4 1 1 1 4 1 3 26 1 1 1 17 1 2 7 1 8 30 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 21 21 1 1 1 1 1 22 2 1 3 21 3 1 1 1 2 1 1 1 1 1 3 3 1 1 4 1 1 1 1 1 1 2 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 4 1 1 1 1 1 1"
41,18.4283835,60.386705,NA,NA,NA
42,22.5946015,66.489606,NA,NA,NA
43,23.51346,66.513206,NA,NA,NA
44,16.1008347,59.98051575,"adhd almedalen2016 almedalen2017 enskolaföralla instadalarna lessblamoredo lyckaspåsinapremisser npf psykiskohälsa sharethebrief sleepyhollow stjärnsund","sv sv sv sv sv sv sv sv sv sv sv sv","1 1 3 1 1 1 2 7 1 1 1 1"
45,12.58985088,56.615849,"afterbeach beachhäng brottet christofjeppsson destinationhalmstad dymo familjeaktivitet fbg fylleån halland halmstad halmstad halmstad hamnplan9 hoteltylosand hundralappen kaptenröd kitekalle kitekurs kiteskola kitesurf me nyhemsskolan ordningochreda photoftheday picoftheday picture sailboat segeltorpsstrand skåne sommarfritids sortera strandhäng supäventyr sweden tsrhalmstad tsrhalmstad tsrhalmstad2017 tsrhp viken","sv sv sv sv en sv sv sv sv sv en sv und sv sv sv sv sv sv sv sv en sv sv und und und und sv en sv sv sv sv und en und und en sv","1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
46,13.49591,62.690143,NA,NA,NA
47,18.967192,63.964269,"bastuträsk varttogsommarenvägen","sv sv","1 1"
48,21.254209,66.047773,NA,NA,NA
49,16.43840925,61.1213545,"allsångpåskansen opinionlive","sv sv","1 1"
50,13.415557,57.3881655,"<U+062C><U+0648><U+0632>_<U+0647><U+0646><U+062F> <U+0643><U+0648><U+0644><U+0627> newinsignia opel opelastra torquevectoring","ar ar de de de de","1 1 1 1 1 1"
51,16.715886,57.15832033,"almedalen bedandbreakfast birds blåeld blomma edithochjulia eupol fågelungar flowers gopro goprohero goprohero4 grillamedbönderna hembakat ilovemylife kalmar kloster kronobäcksklosterruin miljökonsekvensbeskrivning miljöutmaningen mönsterås öland öland ruine schweden selfie sjöbod sjöslag socialdemokraterna surdeg surdegsbröd sweden synpålärande thebelewanders utpol wanderlust","sv sv sv sv sv sv sv sv sv en en en sv sv en en de de sv sv de en sv de de sv sv sv sv sv sv en sv en sv en","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1"
52,15.58905225,60.42313688,"dalarna marknad reklamvärde smedjebacken sweden","sv sv sv sv sv","1 1 1 1 1"
53,17.29790708,59.32514617,"allaskaditsåkomdumed almedalen2017 artwork bd braträning bröllopsfransar cantwait crystal crystaldaddy enköping enköping enköping enköpingsfestivalen enköpingspresentkort etype festival fransarenköping fransförlängningenköping gaming kärlek lashlift lashliftlamination legendofzelda lidingöloppet magic magnusuggla nymo otaku påriktigt rosabandet rosabandetloppet rupee ruthiebellelashlift skönhetssalong skönhetssalong thiswait toad underbaradu underbaradu vigiland zelda","und sv et sv sv sv en en en en sv und und sv und und sv sv en sv en en en sv en und sv en sv sv sv en en en sv en et en sv und et","1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 3 1 1 2 4 1 1"
54,14.39066875,59.62487075,"kaffestund paus","nl nl","1 1"
55,13.6244826,59.4685884,"fitbitcharge2 flygvapnet riseasone skutberget svfm värtattförsvara xgamerfamily","no sv en no sv sv en","1 1 1 1 1 1 1"
56,15.9208175,64.6821585,NA,NA,NA
57,15.5251085,57.3067511,"astridlindgren dammen endomondo endorphins filmbyn ogräs","sv sv en en sv sv","1 1 1 1 1 1"
58,15.76367425,56.57481617,"actionbiketeam allsångpåskanssen almedalen balticsea byggnadsvård cycling epilepsi ettherransepilepsiliv farochson friends golf intesåkonstigt kalmar kalmargk karlskrona kvällsgolf lindesnäs loppis love medievalcastle natur nybrogk nybrogolfklubb öland painter peach plussize promenad regnbåge skönstavik sm smgolf smhiväder solnedgång sommarnaglar sommartider sparkles summernails sweden sweden sweden verklighetensfolk village whatswrong","en sv sv en sv en da da sv tl sv da sv sv sv sv sv sv sv en sv sv sv en sv sv sv sv sv sv sv sv en sv sv sv sv sv en sv tl sv en en","1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
59,17.0336955,60.0655055,NA,NA,NA
60,16.3933022,59.2908482,"021media 021media_twitter 4thofjuly almedalen almedalen2017 america amerikanskvecka ängsö bishopsarms blåljsnyheter blåljus brammersbeer detgodahatet kickenochsonja maga photo postkodvinnare publikfest riksdagsval2018 schweden skultuna svbandy sweden throwback validering valideringsdelegationen veckovinsten","sv sv en sv sv en en sv en sv sv en sv sv en en sv sv sv de sv sv de sv sv sv sv","2 1 1 1 1 1 4 1 4 1 1 4 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1"
61,15.842093,58.93731075,NA,NA,NA
62,13.37295238,58.428242,"alexalexander blackcilice blackmetal familj gräsklippare lidköping lisch music pbm portugal portuguesemetal powerbigmeet semester skarastuga tour","en en en sv sv en sv en sv en en sv sv sv en","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
63,14.0279448,57.8808961,"almedalen alternative annielööf beautiful brahehus clarawaever clouds cnn dogparkour electro evarosenstand fakenews freestyleconnection gränna herrljungask hundliv hundnörd hundnörd ilovemydog jinkx korsstygnsbroderi lägerägermh2017 lägerägermh2017 lilly lokalfotbollensriktigaderby migpol musicproducer ruin samsunggalaxys7 staystray summerday sverige sverigebilden sverigeivarlden svpol thefreestyleway unitedbymotion vättern vlog","sv en sv no et sv no in sv en sv in en et sv sv en sv sv sv sv en sv sv sv in en et no sv no und und und in en en et en","1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 2 1 3 4 2 1 1 5 2 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1"
64,12.431369,57.3062655,"almedalen2017 cavendisq chrome edge epic fightofthebrowsers fun goodtimes kiteboarding kitelife motherhood spola summer svpol svpol tdf2017 thisgirlcan","da en sv sv en sv en en en en en sv en da sv en en","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
65,13.591122,60.0908275,"roadtrip semester turfgame","sv sv sv","1 1 1"
66,19.4656435,67.198665,"happytuesday tuesdayselfie","en en","1 1"
67,14.89942313,60.33680913,"dalarna familjeliv halvars ludvika portrait porträtt sweden","sv sv sv sv sv sv sv","1 1 1 2 1 1 1"
68,13.81829333,56.83268633,"paradiset virginpulseglobalchallenge","sv sv","1 1"
69,17.3456675,58.6664325,"1qabiil almedalen bbq bbqparty bbygrillz blåbärstider bråvalla data debatt festival matensmakarbästvidhavet sköntliv somalia svpol våldtäkt wifeymaterial wifeyonfleek","tr sv en en en sv da en da da sv sv tr sv da en en","1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1"
