"cluster_id","cluster_x","cluster_y","hashtags_text","hashtags_lang","hashtags_freq"
38,12.970739,59.5412543,"blommor excavator flowers garden help helping move neighbors predators spring stanleycup stanleycupfinal trädgård vår äppelblom äpple","sv en sv sv en en en en en sv en en sv sv sv sv","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
39,14.19856611,58.68601567,"automation champions electric premierleague running saucouny sharing svpol transport tuesdaymotivation urban vehicles vgpol","en en en en sv sv en sv en sv en en sv","1 1 1 1 1 1 1 1 1 1 1 1 1"
40,18.02042625,59.35893327,"<U+062C><U+0631><U+064A><U+0632><U+0645><U+0627><U+0646> <U+0645><U+0627><U+0646><U+0634><U+0633><U+062A><U+0631> <U+0647><U+064A><U+0631><U+064A><U+0631><U+0627> <U+30B9><U+30A6><U+30A7><U+30FC><U+30C7><U+30F3> <U+30B9><U+30C8><U+30C3><U+30AF><U+30DB><U+30EB><U+30E0> <U+5317><U+6B27> <U+591C><U+666F> <U+666F><U+8272> 08pol 110dagarsommarfestival 30ways30days 3km 6av10 a absurdreality acrylic activity ad adventureisoutthere aesthetic affilate affiliate aftereffects aftonbladet agile ai aik ajaman ajaman ajamun ajax ajax ajax ajaxvmufc aktier aldrigvila alexxalexxander allaboard alltidbästväderiväsby amazing amazing american amicspersempre amr amstelbeer amsterdam animalactivist animalcruelty animalrights animals animated animation annanetzcoach antibiotic aptekarsociteten arena ariana arianagrande art artificialintelligence artistermotrasism attacker awaydays avocado backoutsideboyz bajen bakomdinrygg balayage balticsea barcelona92 barn basicincome beautiful beautybusiness beige beige beigeonbeige bella belladonnatook beltandroad benitomussolini beridnahögvakten berns best bettercallsaul bevegan bi bim birkacruises bishopsarms blindmelon blåsut bmc2017 boatlife bonava bonavamanagementconference2017 boneeto bonjour bookmark bookmarkförlag bopol borsplus boule boulebanan bovidhavet brammersbeer branding brands bravogreatphoto breakfast breakfast brightfuture british broccoli build burgarhak business businessmgmt businesswoman butfirstcoffee båt caferosteriet camera canon canon cantstopcrazy canvas cardioday cardonly carolusrex carrick cashfreezone centralpark cherry chestnut chic choosebravery chriscraft city city cityscape clarion clarionhotel clarionsign climate coffee coffeshop collapse color conservativesunite container contemporaryart contiki coronet cowork coworking crescent crex crm cruel csr cucumber cucumberlove cyberpunk dagenspatient dalenum dataviz dead delljobs deploy dge dge dieanstalt died digitalist dinner dinröst diskriminering diu djelit djs djur dkbiz dkfinans dkpol dkøko dn donbas dontburnthewitchbeerlegion666 draingang dress earlystage ecommerce ehälsa ekerö electro electroswing elinchrom endagistockholm endomondo endorphins ericsson esc2017 etox euroleaquefinal europaleague europaleague europaleague europaleaguefinal europeleague eurovision2017 evil expressen expressen f4f fail failure fake fascist fashion fashion femalefounders femalefounders_se femtech femtechse femtechse fidgetspinner fikaview films final final finals finance fip2017 floorball flower flowers foisgras follow followme foodie foodporn foodtech foodtruck football football footjoyshoes forte forteforskning forzagnaget framlar2017 framlar2017 framtillmidsommar france fransyska fredrikvirtanen fredsgatan12 freedomtoroam freeewol frenchstyle friends frisyr frisör frukost fuckisis fun fun fun funkpol föpol förskola försäsong försäsongsträning förändring g12 gamification gatansröster gay gay gayman gcfsam ge2017 gelding generalscience ggmu girlpower git gjordpåris glass god godmorgon godmorgon godvårdnäravård goldlight goodmorning google graffiti graphics grattis greatday grillat grillkorv grime gudruns gullinochfrezpodcast gym gymtime hack haideontour hair half_face halfface hambantota hammarby handspinner happylife harmoni hat hav haveagoodday haymarket hbtq health hello hellokitty helpinmanchester hillreps hillrunning hiring history hollywood home homeland homelandseason6 hope hotairballoon hotdog hotelopening hourofcode humanitärastormakten hälsocoach högerextremister ice icehockeyworldchampionship2017 iihf iittala illusionist ilovefood imageblue indiegame innebandy insidesales inspiration instagay instagram instagram instarunners internship intesomallaandratjejer invest invest iot ishockey islam islamdådet islamofober it italyball itunes jackedstreet jagspringer jamesbond jesuismanchester job jobbar jobs jogging johannesburg jointherevolution jonasgardell jsodra julieandrews jummy justgooutandpick justsayno juventus jämpol jämpol k25 kaffe kamikaze kaptenkarzan karate keps kiev klarak klippotek kläder kopstootjes korv kristinehamn kulturskolan kvinnligmuslim kärlek kärleksvakor körledare körsbärsblom körsbärsblommor körsbärsträd lagotto lagottoromagnolo lagottosofinstagram lait laitiers lake lake latviaroadtrip lchf learning ledarskap legend legend leker lfopen liberallogic libya lidingö lifeatmsd likerami liljanskogen ljus lokaltrafik lol londonsborgmästare love loveit lught lugn lunch lunchtraining lunchträning luxury lyckanskock lågkolhydratkost länsförsäkringar lögnare magic maj malenaernman manchester manchester manchester manchesterarena manchesterarenaattack manchesterattack manchesterbombing manchesterdådet manibeige manibeige maninbeige maninbeige manutd manutd martini matematik matlagningskurs maxadag3 mcfc me me medicover medmaten meetup melk meme memes memetuesday memoirs merch merchandise middag milf milk mma mobprogramming monasahlin morning movies msignite mu mufc mufc mufc mufc mufcinsweden music musiclovers muslimer muslimerna muslimskaterrordåd muslimskaterrorister muslimskaterroristerna mvp mvp myphoto målvakt mångaideernu nanomedicine nato nattskiftet negativesplits newcasinos newyork newyork_instagram newyorkcity nextbatchnow nikon nirp nobaranywherenearme nofilter nolackin nolovegang norway np nukunskap nuskaviupp nyasånger nyc nycdotgram nycprimeshot nyttigidiot näthat odlaegenråvara office offtothecornershop ogc olimpiades ombrehair opencoaching opendoorsmanchester openmanchester outdoors outstandinghospitality paco painting paleoinstitute paleokost paleolivsstil parisagreement passedaway patientsäkerhet peace pedagogik pettersson phdjourney phoneme photo photographie photography photography pitching platsgbg podcast poesi politics portrait powerathlete prayersformanchester prayforariana prayforariana prayforariana prayformachester prayformachester prayformancester prayformanchester prayformanchester prayfortheworld preferitocoffeesolutions pressethics prinsensgalleri procastinators process producer producergrind producermindset producers productdevelopment production produits progress pswc17 pswc2017 pswc2017 psychedelic puhetaito pulmonary putintroll qlikbot qliksense qliksensetour quality radio rasisterna rasistiskasvenskar rct recensionsexemplar recex redsky refugees religious renewableenergy reputation reputation reserved restaurang restinpeace riksbron rip rip riprogermoore rmbf rmcc roadtostockholm roadtostockholm rogermoore rogermoore roomformanchester run run running running runningupthathill runninplays russia räksallad rörelse s03e05 sadiqkhan sales saleslife salong samhällsekonomi satire saudiarabia scandinaviaandrussia sctriathletes sdi sea seapunk seb secondhandbooks seeds selfie selfie selfservice selmacityspa sepakbola sergelstorg sfacademy sfx sfxmakeup shadow shopping shotonpixel sigtunakommun siguederenunciayo simplificationsummit2017 sjundejuni sjösättning skansen skeppsholmen skit skl skola skolan skrividn skybarradissonbluroyalvikinghotel sl slayallday snabbmat snackbar snapchat socialmedia sofiesarenbrant softwaredev sol solar solidarity solisinne sollentunainternationalschool solna solnedgång some sommar songoftheday sossesvin spa sparadkrona spartips speddway spetspatienter spider spindlar sport sport1 sportfoto språk språkkrönika srfschl stachelife stadsbiblioteketstockholm stallfågelboule standtogether starktjobbat startups startupwomen statsminister staystrong steak stenhamra stephenhawking sthlmpol sthlmtech sthlmtech stickers stickertuig stockholm stockholm stockholm stockholm stockholm stockholm stockholm stockholm stockholm stockholm_insta stockholmattack stockholmcity stockholmcity stockholmcitytriathlon stockholmresiliancecentre stockholmslunch stocksund stopthemadness street streetphoto stressmanagement style style styleonstreet styling sugarcrm suhari summer summer summerlovebeerlegion666 summertime sun sundown sunrise sunset supervalid support suruun survivingmars sustainability swag sweco sweden sweden sweden sweden swedenonairbnb swedenreptak swedenreptrak swedenreptrak swedish svensktkött sverige svfm swing svmed svpol svpol synergylife syria_free syriafree syrian syrier säkervård säkpol söder taiwoffinden tak takemeholm takemeholm talitha talithacouture talkingmanchesterunited tallkrogen taly tamron tbrwithcheese tea teampixel teamsosse tech tempotuesday tennisstadion terrordåd terrordåden terrordådet terrorist terrorister terroristerna testrun tflers thanks theburgerrevolution thekitchencrew thesaint tickets tiredofthisshite titleist together tomato townhall toy trade trailrunning training travel trekronor trend trndnl trufflebearnaise trump trygghet trädgårdenlevererar träning träningscoach ttot tuesdaymotivation tuesdaythoughts tulips tv4 twitch twitchaffiliate twittboll twittersilence tyresö tyska täbyfc uefa uefachampionsleague uefaeuropaleague uelfinal uelfinal uelfinal uelfinal uelfinal uelfinal uelfinal ufc ultra undervisning undervisningsrelation unhcr unipr united unitedkingdom uppesittarkväll uppsala uptheir ute utegym utevistelse wadoryu vaikuttavapuhe walk wall valsta wanderlust vardpol varförinte vasastan water waves vc vdc wearetele2 weavingopera weloveyouariana why whynotfeelgreat viasatpl videlaguitars vigtars vigårda wikf vintagestyle visitstockholm visitsweden vmguld woods workatsea workhours workmode workout workspace worldchampions2017 votelabour wow vs våren vårruset vårruset vägravararädd värdegrund ygeman yoga yogamode zeinaskitchen zetterstrand zirp zzcempionats åk1 älgö","ar ar ar ja ja ja ja ja sv sv en en und und sv en en en en en sv sv en sv en und sv en nl en en in nl en da sv en en da en und sv und en und en en en en en en en en en sv en en en en und sv sv nl en en sv und und en und sv de sv en da sv sv sv sv en und und sv en de en sv en und en en sv en en en en und sv und und sv sv und und sv en en en en en ru da en en en sv en en en en sv sv en en sv und en und en und und en und und und en und en en und und sv sv sv sv en sv no und en en en en sv sv sv sv und en en sv cy cy en sv sv sv nl en en no sv de nl en en sv sv sv sv en sv da da da da sv en en en sv da en sv en en en sv sv en en en sv en en en in it en en sv en de sv es en en en und en und en en da en sv no en en in und und en en sv sv sv en es es en en en sv en in en sv sv sv no sv sv en und sv sv en en und en und und und en en no und sv en sv sv sv sv en en sv en sv en en en und en en fr en und und und sv und sv en sv und en en en und sv sv en sv und en en und en und en en en sv no en sv sv sv sv sv sv en en und en sv sv en en en en sv sv und en sv en en sv en sv en en en sv en en sv en sv en en en en sv sv en sv da en sv en sv sv sv en und und en sv en en en sv en sv en en sv sv en en en en sv in sv sv und es sv en en en sv und und nl sv sv sv sv sv sv sv und und und sv sv sv fr fr en und en en en sv it tr sv sv en en sv en en und sv sv und sv und sv en sv sv en en en sv no en sv en und sv en sv und en und sv en sv da sv da sv en nl en sv sv sv en en und sv sv en sv en en en en en en sv und und en en sv ru en en in ar en sv und en en en sv sv sv sv sv in sv sv sv sv en en sv sv sv und und und en sv en en en en en en en sv sv sv und und und sv sv en sv en en und und en en en en en en en no no no sv en sv und sv nl en en en en en und en sv und sv sv en en en en sv und en und sv en und en sv en sv en en en en en en en en fr en en en sv und fi en sv sv sv sv en und sv sv en und und sv en en sv en sv en sv nl sv en sv en sv sv en nl en nl en en no fr sv en en en sv sv de sv en en und sv sv sv en sv en en en en en en en und sv sv in sv fi en en en en en und es en sv en en en sv sv sv sv sv sv sv en sv sv en en und en sv sv en da sv en sv en sv en sv sv sv sv en sv sv sv sv no sv sv sv en sv en und en sv en da sv und en en en sv en sv nl nl ar de en it nl pl sv tr und en sv en sv sv sv sv en en en sv no en und en en en en en sv en en en en en en en und sv en sv und sv en it sv und en sv en sv en sv sv en en sv in sv und en en en en sv en sv en en ar en sv sv ar sv en sv en ru en no en sv und sv sv sv en sv sv sv es en en sv en en en en en en en no sv sv en und en no en en sv sv en sv en en en en sv de en en sv en sv sv sv und und und ar de en nl no pl tr en en sv sv en en en und sv en en en en sv en fi no en und und sv und en en en en en en sv und en und sv en en sv en und en en en en und und und en sv en en und und und fr no sv sv sv und und sv en en en sv en","1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 2 5 1 4 1 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 2 1 2 1 1 2 2 1 1 1 1 1 1 1 1 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 3 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 3 2 6 7 2 1 1 1 1 1 1 1 1 3 3 1 1 5 5 7 1 1 1 2 2 1 3 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 2 2 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 1 1 3 1 1 1 1 1 1 1 7 2 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 2 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 16 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 3 2 1 1 1 1 1 1 1 1 1 2 1 4 1 1 3 1 1 1 1 1 1 19 1 4 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 2 17 21 3 7 1 1 4 1 1 2 1 2 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 8 6 1 1 1 2 3 10 3 1 7 1 2 1 1 2 1 1 1 1 1 2 2 2 2 1 1 1 1 1 1 1 1 3 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 4 1 2 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 3 1 2 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 2 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 4 4 1 1 1 1 33 1 1 1 6 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 3 1 1 1 1 1 1 1 12 1 4 1 1 1 1 2 1 1 5 1 3 1 2 8 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 2 1 3 1 1 1 2 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1"
41,18.4283835,60.386705,"me9 me9fans","sv sv","1 1"
42,22.5946015,66.489606,NA,NA,NA
43,23.51346,66.513206,NA,NA,NA
44,16.1008347,59.98051575,"brukskyrka dyslexi endomondo endorphins kolsva lyckaspåsinapremisser manchester missinginmanchester npf","no sv en en no sv und und sv","1 1 1 1 1 1 1 1 2"
45,12.58985088,56.615849,"cfsvea crossfit crossfitsvea enhöstdag fail falkenberg halmstad hoteltylosand hälsa jumprope murph naturenihalland naturreservat skreastrand sweden view","sv sv sv sv sv sv sv da sv sv sv sv sv sv sv da","1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1"
46,13.49591,62.690143,NA,NA,NA
47,18.967192,63.964269,NA,NA,NA
48,21.254209,66.047773,"ace17 backtoluleå bitcoin canaan kiruna livet love nöbörreneårrnoppsä staystrongmanchester staytogether svfm","und sv de de sv sv und sv und und und","1 1 1 1 1 1 1 1 1 1 1"
49,16.43840925,61.1213545,"heja norrland","sv sv","1 1"
50,13.415557,57.3881655,"jabrasportpulse rip riprogermoore rogermoore tävling","sv sv sv sv sv","1 1 1 1 1"
51,16.715886,57.15832033,"tisdag tänkvärt","da da","1 1"
52,15.58905225,60.42313688,"aftonblafet dalarna manchester manchesterarena summer sweden trädgård woodland","sv en sv sv en en sv sv","1 1 1 1 1 1 1 1"
53,17.29790708,59.32514617,"<U+0627><U+0644><U+062D><U+064E><U+064A><U+064E><U+0627><U+0629> <U+0627><U+0644><U+0648><U+0631><U+0648><U+062F> 40weekspregnant agriurban andas apple applecampus architecture balloons bd bjjblackbelt bjjlifestyle braträning cherryblossom cool determination ecocosmetics enköping fastebryt feet followme getairtan gudomligtgott iamonlyhuman iamonlyhumanafterall insidetrekronor kolofata kycklingwok lchf liv livet livet ljus lowcarb lunchpromenad middagsdags mittviktigaliv mittviktigaliv nyklippt paris photography preggo pregnant pregnantbelly selfie skillebyholm skönhetssalong sol solskydd spraytan springtime stockholm södertälje tattoo trekronor turkey underbaradu urbact vattenfast värme återhämtning","ar ar en en en en en en en sv sv sv sv und en en sv sv und en en sv und en en sv en und und en en und en und en und en und en en und en en en en en sv en sv sv und en en en sv en sv en sv en en","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1"
54,14.39066875,59.62487075,"eleverdrabbas manchester prayersformanchester skitsystem storfors swtor swtorfamily westandtogether zumbakids zumbakidsjr","sv en en sv en en en en en en","1 1 1 1 1 1 1 1 1 1"
55,13.6244826,59.4685884,"mariebergsskogen prayforarianators prayformanchester worldorienteeringday","en und und en","1 1 1 1"
56,15.9208175,64.6821585,NA,NA,NA
57,15.5251085,57.3067511,"grading iphone7 iphoneonly sawmill scandinavian snapseed softwood sweden training","en sv sv en en sv en en en","1 1 1 1 1 1 1 1 1"
58,15.76367425,56.57481617,"007museum ai blackandgreytattoo contentmarketing datascience digitalaaffärer dwtmanchester ehandel generalscience gomorronsverige impact job karlskrona ml powerdirect prayforarianators science smålandsnytt stockholm svseo tt tv4nyhetsmorgon victorportugalneedles","en en en sv en sv en sv en en en en en en en en en en en sv en en en","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
59,17.0336955,60.0655055,NA,NA,NA
60,16.3933022,59.2908482,"drayhand egetföretag hiking lepen lugnarum låtpabloplinga manchester manchesterexplosion marketing martech mohaha paris philodgers rolltotheleft sd stockholm tagsforlikes tech thementheycouldnthang trump ukip ukpol vandra vardagslyx vaxning vinyl","it en en sv en it da en ro ro en da en en sv da en ro en sv sv en en en en en","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
61,15.842093,58.93731075,NA,NA,NA
62,13.37295238,58.428242,"24kgold ateam finegoods manchester mercedesmurat selvedge shadowselvedge vest","da en en en da en en en","1 2 1 1 1 1 1 1"
63,14.0279448,57.8808961,"2km angel animals ar cabin cat catinstagram funki4d funkpol gamedev heart heaven loveyou snobben spotify stuga sunset svpol tidal travelgram welcome willmeetagain vr vättersnäsmaraton","sv sv sv en en sv sv sv sv en sv sv sv sv sv en en sv sv en en sv en sv","1 1 1 1 1 1 1 3 2 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1"
64,12.431369,57.3062655,"fields ford jim mark news stockholm summary svpol","en en en en en und en und","7 7 7 7 7 1 7 1"
65,13.591122,60.0908275,NA,NA,NA
66,19.4656435,67.198665,"aitikcoppermine mine","et et","1 1"
67,14.89942313,60.33680913,"alliansen2017 cake cskludvika cykling dalarna företagare gripgrab siljan solskenscyklist supermariorun tagcity","sv en sv sv sv sv sv sv sv en en","1 1 1 1 1 1 1 1 1 1 1"
68,13.81829333,56.83268633,"645pro 6x6app abstinensyao foto_blackwhite foto_blackwhite menvadskajaghadentill mobiography mobiography måsteköpa photography photooftheday","da et de da et de da et de en en","1 1 1 1 1 1 1 1 1 1 1"
69,17.3456675,58.6664325,"brandkärr brandkärrskolan dehärbarnenärfetcoola fotbolbanan inds nofilter nyköpingsgymnasium streettennis sweden tennis testar train","und und und und sv de sv und de und und de","1 1 1 1 1 1 1 1 1 1 1 1"
70,18.661315,57.696298,"alliswell arianagrande ceramics ethelshemkrukmakeri futureartists gotland krøltop manchesterarena thegotlandicranch want","sv und sv sv sv sv sv und sv sv","1 1 1 1 1 1 1 1 1 1"
71,13.7429415,62.164232,NA,NA,NA
72,17.86214067,62.71512317,"forzakusten högakustenfotboll lawofattraction visualization","sv sv en en","1 1 1 1"
73,13.80975308,55.67400825,"dreamchaser dreamchaser lifeyourlife loveit loveit nattåg ripsigge scania siggekommeralltidvaramedoss skåne skåneleden smågrinig tcskåne teknikcollege wallander wallander ystad ystad österlen","en sv en en sv sv en en en en en sv sv sv en sv en sv en","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
74,14.618906,57.46246425,NA,NA,NA
75,23.754817,65.748327,NA,NA,NA
76,17.0541605,61.91692925,"bethatperson buzzador detskavaralättattvarabarn entjejmåstegöravaentjejmåstegöra falbygdens hyfs princesslindh rasism röktostbuzz sd sigdalbakerisverige smartson svpol unga vimmerby","de sv de sv sv sv sv sv sv sv sv sv sv sv sv","1 1 1 1 1 1 1 1 1 2 1 1 1 1 1"
77,18.6875185,66.9073215,NA,NA,NA
78,23.0083025,65.7634915,NA,NA,NA
79,15.00878463,56.21609713,"blekinge bondjamesbond fanart företagsklimat mörrumskronolaxfiske mörrumsån p1800 ronneby seriefestivalen sis2017","sv en en sv en en en sv en en","1 1 1 1 1 1 1 1 1 1"
80,20.592823,68.207941,"bortabramenhemmabäst glädjenärstor kiruna","sv sv sv","1 1 1"
81,14.1914965,63.802911,NA,NA,NA
82,15.5396215,61.913626,NA,NA,NA
83,22.2299115,65.691135,"block dolantwinsnewvideo dolantwinstuesday hababali habibali luleå newdolantwinsvideo newlook nspo style tuesdayselfie znygg","sv en en sv sv lt en lt lt lt en lt","2 3 1 1 1 1 1 1 1 1 1 1"
84,18.41001,64.6515525,NA,NA,NA
85,11.3009169,58.4381282,"dplay död endomondo endorphins england festhosbindefeld islandlife jamesbond kanal5 krögarlife manchester nösund orust pusstation rogermoore tv4nyheterna","sv sv en en sv sv en sv sv en sv sv sv sv sv sv","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
86,16.6437,56.338615,"endomondo endorphins","en en","1 1"
87,18.779528,65.254725,NA,NA,NA
88,13.20471133,60.74706717,NA,NA,NA
89,14.49532575,61.23252625,NA,NA,NA
90,19.60184875,63.71098225,NA,NA,NA
91,16.6828192,58.4778727,"ajax brösttricepsaxlarrygg bytrain explore facket foreverproud heatlotion manifest norrköping passion pt roadtostockholm screenshot styrketräning supervisedtraining surebeatscountingsheep sweden sverige svpol tahandomdig weareback workout vårdande","nl sv en en sv sv sv en sv en sv nl en sv sv en en sv sv sv nl sv sv","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
92,19.0380985,59.752392,"campusroslagen hubs_united ig_worldclub istandbyariana prayformanchester studentbostadsbranschen","sv es es und und sv","1 1 1 1 1 1"
93,19.52258775,64.66367425,"polis svepol svpol transport","sv sv sv sv","1 1 1 1"
94,15.52567125,61.25994825,"igge livetpålandet thegoodlife tinaenglund älskadehundar","tl sv tl sv sv","1 1 1 1 1"
95,22.867224,67.406884,NA,NA,NA
96,21.0645695,65.281744,NA,NA,NA
97,16.110442,63.1616565,NA,NA,NA
98,20.67704238,63.90647775,"addison addisonsdisease alfred barn föräldraliv gotham laugh live love lovethisplace manchester manchester nhl pappa prayforariana prayfortheworld sfi sfichatt silenceformanchester solengåraldrigner speltips stanleycup umeå","sv sv en sv sv en en en en en en sv no sv en sv sv sv en sv no no sv","1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1"
99,17.1928605,61.287574,"generation500 hardenredan","sv sv","1 1"
100,16.5702605,60.48991,"dagligapromenaden fuckthis lunch punktering seat","sv sv sv sv sv","1 1 1 1 1"
101,14.3815795,55.559747,"coys hockey nashvillepredators newarenanow nhl nhl predators svtsport twittpuck","und sv en und en sv en sv sv","1 1 1 1 1 1 1 1 1"
102,20.7074715,64.745622,"byskeskolan därförliberal elljusspår framtid idh idrottochhälsa liberalfeminist lovemanchester skellefteåkommun skolan solsken vår åk2","sv sv sv sv sv sv sv sv sv sv sv sv sv","1 1 1 1 1 1 1 1 1 1 1 1 1"
103,13.07483675,55.32996025,"bbq carrot cob earlymorning greenpeas grill grilla grillat hazelnut instabbq masculine nespresso nespressolove olssonsgrillhouse rap rapsfält strength wordbrain words vulnerability","sv sv sv en sv sv sv sv sv sv en en en sv sv sv en en en en","1 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1"
104,16.9236905,63.441999,"hbonordic twinpeaks","en en","1 1"
105,16.42626025,65.5655105,NA,NA,NA
106,11.033549,58.9541845,NA,NA,NA
107,15.185727,64.2329895,NA,NA,NA
108,17.242557,62.516543,"familjen fashion fashiontech godimorgon gptw löpning ohana rond2 running samhällsbyggnad sundsvall vivillblifler","sv sv sv sv sv sv sv sv sv sv sv sv","1 1 1 1 1 1 1 1 1 1 1 1"
109,17.776644,59.9583985,"018pol airbnb almi bike blueskies boss careerarc climate decor deeplearning delicious downtime endomondo endorphins engineering foodforthought g12 geilskbomuldoguld hiring hospitality instagram instagramrunners instarunner job jobs maj majapånäset manchestarattacks manchesterarena may motivation packeditinerary renfanasweater runner running runningman security soakitallin solarpower spanish street studyideas studying sunshine sustainableenergy sweden swedish svpol tbt tiundaskolan uppsala uppsala uppsalauniversitet uu vaknauppsala warmwelcome visitsweden wonderfulday","sv en sv en en en en en en en en en en en en en en sv en en in in in en en sv sv en en en in en sv in in in en en en en en en en en en en en sv en en en sv en en sv en en en","3 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 2 1 3 1 1 8 2 3 2 1 1 1 1"
110,18.9564565,59.1866635,"archipelago asmr asmrcommunity beauty brand climateadaptation comics comms csr drawing fundraiser funny globaladaptation hug love möja satire snails summer sweden thejoker","en et et en en en en en en en en en en en en en en en en en et","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1"
111,16.669393,57.8294575,"giro100 passodelstelvio tobiasludvigsson","sv sv sv","1 1 1"
112,14.8548775,56.918339,"clips gåva handavgjutning händer mammaochdotter minne morochdotter noapologiesfor prayformanchester theman","en sv sv sv sv sv sv en en en","1 1 1 1 1 1 1 1 1 1"
113,14.2689575,60.460521,NA,NA,NA
114,14.7512865,68.60651663,"noruega planetasorprendente","es es","1 1"
115,9.724856875,63.46870844,"17mai 17mai bjugn bjugn blå blåhimmel bru extra extra extrabjugn extrabjugn extrastortutvalg fintvær fintvær fjæraveien fosen fosenavisa fosenbilder fosenveret fosnafolket høytoppe mittørland mittørland nasjonaldagen nasjonaldagen nationalday nationalday norge norge norway norway sightseeing sightseeing sol sol steinbru trøndelag valsnes valsøy varme vinnmølleparken vår ørland ørland","sv und en und en und und en und en und und en und und und und und und und und sv und sv und sv und sv und sv und en und en und und und en und und en und sv und","1 1 1 2 1 1 1 1 2 1 2 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1"
